"","envelopeID","date","month","site_name","species","proj_2025","project","age_class","plant_nr","leaf_nr","leaf_age","sample","paired_with","calluna_shoot_type","bulk_nr_leaves","temp_exp","temp_exp_time","temp_exp_time_unit","fv_fm_initial","fv_fm_hr","fv_fm_final","wet_mass_g","leaf_thickness_1_mm","leaf_thickness_2_mm","leaf_thickness_3_mm","dry_mass_g","scanned","height_s_flower","height_s_top","treatment_date","treatment_time","remark","flag","original_burn_year","latitude_N","longitude_E","unique_plant_id","bulk_nr_wet_mass","wet_mass_mean","bulk_nr_leaf_area","leaf_area_sum","leaf_area_mean","bulk_nr_leaf_thickness","leaf_thickness_mean","bulk_nr_dry_mass","dry_mass_mean","sla","ldmc"
"278","DLG0457",2025-11-13 09:16:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","6",18,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.02118,0.41,0.399,0.417,0.01229,"yes","49.0","55.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_6",4,0.005295,4,0.62,0.155,4,0.408666666666667,4,0.0030725,50.4475183075671,0.580264400377715
"279","DLH0152",2025-11-13 09:16:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","6",19,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.83,NA,NA,0.01516,0.315,0.415,0.351,0.00902,"yes","49.0","55.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_6",4,0.00379,4,0.49,0.1225,4,0.360333333333333,4,0.002255,54.3237250554324,0.594986807387863
"280","DLI8163",2025-11-13 09:16:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","6",20,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.83,NA,NA,0.01684,0.418,0.437,0.383,0.00986,"yes","49.0","55.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_6",4,0.00421,4,0.6,0.15,4,0.412666666666667,4,0.002465,60.8519269776876,0.585510688836105
"281",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","7",1,"young","Bulk","H + C + T","Long",4,"20","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"; curve bouncy remove or use with caution",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","7",2,"young","Bulk","H + C + T","Long",4,"38","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"; curve bouncy remove or use with caution",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","7",3,"young","Bulk","H + C + T","Long",4,"42","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"; curve bouncy remove or use with caution",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","7",4,"young","Bulk","H + C + T","Long",4,"44","20","minutes",NA,"24",0.81,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"; curve bouncy remove or use with caution",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","7",5,"young","Bulk","H + C + T","Long",4,"46","20","minutes",NA,"24",0.79,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"; curve bouncy remove or use with caution",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","7",6,"young","Bulk","H + C + T","Long",4,"48","20","minutes",NA,"24",0.63,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"; curve bouncy remove or use with caution",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","7",7,"young","Bulk","H + C + T","Long",4,"50","20","minutes",NA,"24",0.68,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"; curve bouncy remove or use with caution",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","7",8,"young","Bulk","H + C + T","Long",4,"52","20","minutes",NA,"24",0.13,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"; curve bouncy remove or use with caution",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","7",9,"young","Bulk","H + C + T","Long",4,"56","20","minutes",NA,"24",0,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"; curve bouncy remove or use with caution",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Building","7",10,"young","Bulk","H + C + T","Long",4,"5","8","hours",NA,"24",0.82,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Building","7",11,"young","Bulk","H + C + T","Long",4,"0","8","hours",NA,"24",0.82,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Building","7",12,"young","Bulk","H + C + T","Long",4,"-5","8","hours",NA,"24",0.83,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Building","7",13,"young","Bulk","H + C + T","Long",4,"-10","8","hours",NA,"24",0.81,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Building","7",14,"young","Bulk","H + C + T","Long",4,"-15","8","hours",NA,"24",0.8,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Building","7",15,"young","Bulk","H + C + T","Long",4,"-20","8","hours",NA,"24",0.6,NA,NA,NA,NA,NA,"no","43.0","49.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","DMF4088",2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","7",16,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.01174,0.414,0.458,0.418,0.00676,"yes","43.0","49.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_7",4,0.002935,4,0.35,0.0875,4,0.43,4,0.00169,51.7751479289941,0.575809199318569
"297","DMG2862",2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","7",17,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.01238,0.38,0.452,0.37,0.00766,"yes","43.0","49.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_7",4,0.003095,4,0.44,0.11,4,0.400666666666667,4,0.001915,57.4412532637076,0.618739903069467
"298","DMH2441",2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","7",18,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.83,NA,NA,0.01175,0.277,0.335,0.342,0.00679,"yes","43.0","49.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_7",4,0.0029375,4,0.4,0.1,4,0.318,4,0.0016975,58.9101620029455,0.577872340425532
"299","DMI2234",2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","7",19,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.01279,0.36,0.361,0.365,0.00779,"yes","43.0","49.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_7",4,0.0031975,4,0.37,0.0925,4,0.362,4,0.0019475,47.4967907573813,0.609069585613761
"300","DMJ6405",2025-11-13 09:20:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","7",20,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.01205,0.438,0.379,0.262,0.00704,"yes","43.0","49.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_7",4,0.0030125,4,0.35,0.0875,4,0.359666666666667,4,0.00176,49.7159090909091,0.584232365145228
"301",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","8",1,"young","Bulk","H + C + T","Long",4,"20","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","8",2,"young","Bulk","H + C + T","Long",4,"38","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","8",3,"young","Bulk","H + C + T","Long",4,"42","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","8",4,"young","Bulk","H + C + T","Long",4,"44","20","minutes",NA,"24",0.83,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","8",5,"young","Bulk","H + C + T","Long",4,"46","20","minutes",NA,"24",0.81,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","8",6,"young","Bulk","H + C + T","Long",4,"48","20","minutes",NA,"24",0.74,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","8",7,"young","Bulk","H + C + T","Long",4,"50","20","minutes",NA,"24",0.61,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","8",8,"young","Bulk","H + C + T","Long",4,"52","20","minutes",NA,"24",0.16,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Building","8",9,"young","Bulk","H + C + T","Long",4,"56","20","minutes",NA,"24",0,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Building","8",10,"young","Bulk","H + C + T","Long",4,"5","8","hours",NA,"24",0.83,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Building","8",11,"young","Bulk","H + C + T","Long",4,"0","8","hours",NA,"24",0.83,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Building","8",12,"young","Bulk","H + C + T","Long",4,"-5","8","hours",NA,"24",0.83,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Building","8",13,"young","Bulk","H + C + T","Long",4,"-10","8","hours",NA,"24",0.8,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Building","8",14,"young","Bulk","H + C + T","Long",4,"-15","8","hours",NA,"24",0.74,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Building","8",15,"young","Bulk","H + C + T","Long",4,"-20","8","hours",NA,"24",0.18,NA,NA,NA,NA,NA,"no","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","DMA5892",2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","8",16,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.83,NA,NA,0.01431,0.405,0.389,0.398,0.00879,"yes","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",4,0.0035775,4,0.42,0.105,4,0.397333333333333,4,0.0021975,47.7815699658703,0.614255765199161
"317","DMB2586",2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","8",17,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.83,NA,NA,0.01526,0.534,0.484,0.621,0.00875,"yes","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",4,0.003815,4,0.39,0.0975,4,0.546333333333333,4,0.0021875,44.5714285714286,0.573394495412844
"318","DMC4325",2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","8",18,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.81,NA,NA,0.01283,0.493,0.277,0.393,0.00792,"yes","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",4,0.0032075,NA,NA,NA,4,0.387666666666667,4,0.00198,NA,0.61730319563523
"319","DMD6828",2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","8",19,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.78,NA,NA,0.0146,0.474,0.426,0.425,0.00856,"yes","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",4,0.00365,4,0.43,0.1075,4,0.441666666666667,4,0.00214,50.2336448598131,0.586301369863014
"320","DME7201",2025-11-13 09:25:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Building","8",20,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.01285,0.415,0.469,0.408,0.00818,"yes","42.0","47.0",NA,NA,"",NA,2016,60.700705,5.093018,"Building_November_8",4,0.0032125,4,0.42,0.105,4,0.430666666666667,4,0.002045,51.3447432762836,0.636575875486381
"321",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","1",1,"young","Bulk","H + C + T","Long",4,"20","20","minutes",NA,"24",0.81,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","1",2,"young","Bulk","H + C + T","Long",4,"38","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","1",3,"young","Bulk","H + C + T","Long",4,"42","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","1",4,"young","Bulk","H + C + T","Long",4,"44","20","minutes",NA,"24",0.78,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","1",5,"young","Bulk","H + C + T","Long",4,"46","20","minutes",NA,"24",0.79,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","1",6,"young","Bulk","H + C + T","Long",4,"48","20","minutes",NA,"24",0.47,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","1",7,"young","Bulk","H + C + T","Long",4,"50","20","minutes",NA,"24",0.46,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","1",8,"young","Bulk","H + C + T","Long",4,"52","20","minutes",NA,"24",0.18,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","1",9,"young","Bulk","H + C + T","Long",4,"56","20","minutes",NA,"24",0,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Mature","1",10,"young","Bulk","H + C + T","Long",4,"5","8","hours",NA,"24",0.81,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Mature","1",11,"young","Bulk","H + C + T","Long",4,"0","8","hours",NA,"24",0.79,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Mature","1",12,"young","Bulk","H + C + T","Long",4,"-5","8","hours",NA,"24",0.79,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Mature","1",13,"young","Bulk","H + C + T","Long",4,"-10","8","hours",NA,"24",0.79,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Mature","1",14,"young","Bulk","H + C + T","Long",4,"-15","8","hours",NA,"24",0.66,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",NA,2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Mature","1",15,"young","Bulk","H + C + T","Long",4,"-20","8","hours",NA,"24",0.41,NA,NA,NA,NA,NA,"no","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","DIN3718",2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Mature","1",16,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.01063,0.339,0.324,0.294,0.00519,"yes","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",4,0.0026575,4,0.29,0.0725,4,0.319,4,0.0012975,55.8766859344894,0.48824082784572
"337","DIM4696",2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Mature","1",17,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.00885,0.319,0.347,0.311,0.00487,"yes","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",4,0.0022125,4,0.29,0.0725,4,0.325666666666667,4,0.0012175,59.5482546201232,0.550282485875706
"338","DIO0982",2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Mature","1",18,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.0185,0.478,0.421,0.447,0.00906,"yes","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",4,0.004625,4,0.41,0.1025,4,0.448666666666667,4,0.002265,45.2538631346578,0.48972972972973
"339","DIP0183",2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Mature","1",19,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.0112,0.324,0.311,0.465,0.00549,"yes","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",4,0.0028,4,0.29,0.0725,4,0.366666666666667,4,0.0013725,52.8233151183971,0.490178571428571
"340","DIQ0454",2025-11-11 07:59:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Mature","1",20,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.0144,0.44,0.541,0.428,0.0072,"yes","45.0","52.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_1",4,0.0036,4,0.28,0.07,4,0.469666666666667,4,0.0018,38.8888888888889,0.5
"341",NA,2025-11-11 08:12:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","2",1,"young","Bulk","H + C + T","Long",4,"20","20","minutes",NA,"24",0.81,NA,NA,NA,NA,NA,"no","39.0","49.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,2025-11-11 08:12:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","2",2,"young","Bulk","H + C + T","Long",4,"38","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","39.0","49.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,2025-11-11 08:12:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","2",3,"young","Bulk","H + C + T","Long",4,"42","20","minutes",NA,"24",0.81,NA,NA,NA,NA,NA,"no","39.0","49.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,2025-11-11 08:12:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","2",4,"young","Bulk","H + C + T","Long",4,"44","20","minutes",NA,"24",0.81,NA,NA,NA,NA,NA,"no","39.0","49.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,2025-11-11 08:12:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Mature","2",5,"young","Bulk","H + C + T","Long",4,"46","20","minutes",NA,"24",0.8,NA,NA,NA,NA,NA,"no","39.0","49.0",NA,NA,"",NA,1996,60.696599,5.097197,"Mature_November_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
